escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
oficina x245,panel en vivo,16.561,5.07,3.5,1.57,200,42,
oficina x245,panel en vivo,16.561,5.93,4.87,1.07,200,42,
oficina x245,resumen de video,16.567,4.21,3.59,0.62,200,13773,
oficina x245,panel en vivo,16.573,14.73,14.24,0.49,200,42,
oficina x245,estado del sistema,16.574,37.29,30.63,6.65,200,318,
oficina x245,resumen de video,16.575,21.94,21.16,0.78,200,13773,
oficina x245,resumen de video,16.577,36.36,32.19,4.17,200,13773,
oficina x245,resumen de video,16.579,31.65,29.39,2.26,200,13773,
oficina x245,eventos recientes,16.58,18.13,16.08,2.06,200,14691,
oficina x245,panel en vivo,16.581,12.04,10.86,1.18,200,42,
oficina x245,eventos recientes,16.581,11.86,9.12,2.74,200,14691,
oficina x245,panel en vivo,16.582,11.62,8.69,2.94,200,42,
oficina x245,eventos recientes,16.583,15.47,14.61,0.86,200,14691,
oficina x245,panel en vivo,16.587,8.12,6.5,1.63,200,42,
oficina x245,panel en vivo,16.59,13.98,13.65,0.33,200,42,
oficina x245,panel en vivo,16.591,17.53,11.57,5.96,200,42,
oficina x245,resumen de video,16.593,35.53,35.12,0.41,200,13773,
oficina x245,panel en vivo,16.596,12.54,11.06,1.48,200,42,
oficina x245,panel en vivo,16.598,10.23,10.08,0.16,200,42,
oficina x245,panel en vivo,16.599,12.7,11.85,0.85,200,42,
oficina x245,panel en vivo,16.601,12.24,8.72,3.52,200,42,
oficina x245,resumen de video,16.604,15.99,13.28,2.72,200,13773,
oficina x245,estado del sistema,16.612,15.08,12.85,2.23,200,318,
oficina x245,panel en vivo,16.614,6.05,5.73,0.32,200,42,
oficina x245,resumen de video,16.615,16.02,15.32,0.7,200,13773,
oficina x245,panel en vivo,16.617,8.21,7.31,0.9,200,42,
oficina x245,resumen de video,16.617,15.1,14.61,0.5,200,13773,
oficina x245,panel en vivo,16.62,6.88,6.08,0.8,200,42,
oficina x245,resumen de video,16.623,10.4,9.56,0.85,200,13773,
oficina x245,panel en vivo,16.633,7.29,6.97,0.32,200,42,
oficina x245,eventos recientes,16.634,3.5,2.89,0.62,200,14691,
oficina x245,eventos recientes,16.638,6.09,5.32,0.77,200,14691,
oficina x245,eventos recientes,16.639,6.21,4.06,2.15,200,14691,
oficina x245,panel en vivo,16.648,2.98,2.12,0.86,200,42,
oficina x245,estado del sistema,16.65,2.94,2.48,0.46,200,318,
oficina x245,panel en vivo,16.659,2.59,2.36,0.23,200,42,
oficina x245,eventos recientes,16.661,5.27,4.95,0.32,200,14691,
oficina x245,panel en vivo,16.661,4.11,3.36,0.75,200,42,
oficina x245,eventos recientes,16.664,7.7,6.28,1.42,200,14691,
oficina x245,panel en vivo,16.666,4.96,4.81,0.15,200,42,
oficina x245,eventos recientes,16.668,4.69,3.89,0.79,200,14691,
oficina x245,resumen de video,16.672,33.67,33.11,0.56,200,13773,
oficina x245,resumen de video,16.673,28.06,27.6,0.46,200,13773,
oficina x245,panel en vivo,16.673,12.23,11.35,0.88,200,42,
oficina x245,eventos recientes,16.674,13.05,11.72,1.33,200,14691,
oficina x245,estado del sistema,16.675,12.81,12.16,0.65,200,318,
oficina x245,panel en vivo,16.676,9.76,8.65,1.12,200,42,
oficina x245,panel en vivo,16.676,11.3,11.05,0.25,200,42,
oficina x245,resumen de video,16.677,27.14,26.38,0.76,200,13773,
oficina x245,panel en vivo,16.678,6.13,5.78,0.35,200,42,
oficina x245,resumen de video,16.682,21.93,21.71,0.22,200,13773,
oficina x245,resumen de video,16.685,18.77,18.51,0.26,200,13773,
oficina x245,panel en vivo,16.685,5.31,5.08,0.23,200,42,
oficina x245,panel en vivo,16.686,20.4,19.13,1.27,200,42,
oficina x245,contactos recientes,16.686,15.79,13.46,2.32,200,1557,
oficina x245,resumen de video,16.686,17.36,16.76,0.6,200,13773,
oficina x245,estado del sistema,16.69,17.05,16.21,0.84,200,318,
oficina x245,panel en vivo,16.696,10.89,9.9,0.99,200,42,
oficina x245,resumen de video,16.697,8.51,8.26,0.25,200,13773,
oficina x245,panel en vivo,16.712,9.56,8.81,0.75,200,42,
oficina x245,eventos recientes,16.713,15.44,14.77,0.67,200,14691,
oficina x245,panel en vivo,16.714,10.06,9.55,0.52,200,42,
oficina x245,resumen de video,16.714,13.17,12.91,0.26,200,13773,
oficina x245,estado del sistema,16.715,9.45,7.86,1.59,200,318,
oficina x245,panel en vivo,16.72,3.39,2.84,0.55,200,42,
oficina x245,eventos recientes,16.726,3.53,2.75,0.79,200,14691,
oficina x245,panel en vivo,16.731,9.94,9.61,0.33,200,42,
oficina x245,panel en vivo,16.733,7.41,6.8,0.61,200,42,
oficina x245,eventos recientes,16.735,4.65,4.4,0.25,200,14691,
oficina x245,panel en vivo,16.736,6.61,5.41,1.2,200,42,
oficina x245,panel en vivo,16.738,3.89,3.33,0.55,200,42,
oficina x245,panel en vivo,16.738,5.13,3.48,1.65,200,42,
oficina x245,resumen de video,16.743,5.57,4.8,0.77,200,13773,
oficina x245,estado del sistema,16.745,3.11,2.77,0.33,200,318,
oficina x245,panel en vivo,16.748,5.51,4.47,1.04,200,42,
oficina x245,panel en vivo,16.749,9.23,9.04,0.19,200,42,
oficina x245,resumen de video,16.76,6.45,5.57,0.87,200,13773,
oficina x245,panel en vivo,16.761,14.64,12.96,1.68,200,42,
oficina x245,panel en vivo,16.761,2.82,1.85,0.96,200,42,
oficina x245,estado del sistema,16.765,7.58,6.94,0.64,200,318,
oficina x245,eventos recientes,16.766,7.12,6.52,0.6,200,14691,
