escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
resistencia,etiquetas,71.305,149.34,148.7,0.64,200,236,
resistencia,resumen,71.588,116.06,115.32,0.74,200,229,
resistencia,abrir ficha,71.651,15.84,15.31,0.53,200,1288,
resistencia,listar libreta,71.785,134.03,133.47,0.57,200,64650,
resistencia,etiquetas,71.829,55.3,54.74,0.56,200,236,
resistencia,abrir ficha,72.532,70.19,69.0,1.19,200,1297,
resistencia,buscar por texto,72.567,114.98,114.74,0.24,200,32169,
resistencia,abrir ficha,72.638,36.85,35.05,1.8,200,1288,
resistencia,abrir ficha,72.766,123.12,122.05,1.07,200,1279,
resistencia,buscar por texto,73.163,313.23,312.18,1.04,200,32114,
resistencia,abrir ficha,73.197,253.88,252.97,0.91,200,1272,
resistencia,listar libreta,73.281,218.33,217.45,0.88,200,64650,
resistencia,abrir ficha,73.403,55.38,54.59,0.79,200,1273,
resistencia,resumen,73.5,64.93,64.29,0.64,200,229,
resistencia,resumen,73.59,58.59,57.66,0.93,200,229,
resistencia,buscar por texto,73.743,34.33,33.51,0.82,200,32168,
resistencia,resumen,73.749,59.42,58.66,0.75,200,229,
resistencia,abrir ficha,74.006,14.12,13.24,0.88,200,1276,
resistencia,filtrar,74.013,29.51,29.3,0.2,200,32239,
resistencia,historial de la ficha,74.202,12.56,11.92,0.64,200,7146,
resistencia,listar libreta,74.258,69.77,68.64,1.13,200,64650,
resistencia,filtrar,74.959,24.39,23.55,0.85,200,32347,
resistencia,etiquetas,74.99,22.38,21.55,0.83,200,236,
resistencia,abrir ficha,74.999,12.97,12.25,0.72,200,1276,
resistencia,etiquetas,75.004,18.74,18.53,0.21,200,236,
resistencia,abrir ficha,75.039,11.41,10.33,1.08,200,1266,
resistencia,abrir ficha,75.187,10.91,10.44,0.47,200,1281,
resistencia,filtrar,75.218,22.44,21.83,0.61,200,32184,
resistencia,filtrar,75.445,28.8,26.78,2.02,200,32452,
resistencia,buscar por texto,75.476,29.81,29.37,0.45,200,31997,
resistencia,abrir ficha,75.646,11.84,11.21,0.62,200,1271,
resistencia,etiquetas,75.779,17.55,16.3,1.26,200,236,
resistencia,buscar por texto,75.895,34.23,33.84,0.39,200,32105,
resistencia,abrir ficha,75.952,9.35,9.17,0.18,200,1266,
resistencia,filtrar,75.969,21.66,21.21,0.44,200,32184,
resistencia,abrir ficha,76.001,9.39,8.53,0.86,200,1290,
resistencia,resumen,76.031,64.76,63.6,1.16,200,229,
resistencia,resumen,76.17,57.1,56.66,0.45,200,229,
resistencia,etiquetas,76.208,16.52,16.03,0.49,200,236,
resistencia,listar libreta,76.292,24.4,23.47,0.93,200,64478,
resistencia,resumen,76.399,56.34,55.95,0.39,200,229,
resistencia,resumen,76.67,57.09,56.5,0.59,200,229,
resistencia,resumen,76.85,58.25,56.98,1.28,200,229,
resistencia,filtrar,77.233,28.85,27.68,1.18,200,32302,
resistencia,filtrar,77.311,26.17,25.8,0.37,200,32448,
resistencia,duplicados,77.641,2387.11,2385.95,1.16,200,1470900,
resistencia,abrir ficha,77.647,9.49,9.17,0.32,200,1299,
resistencia,listar libreta,78.0,230.92,229.83,1.1,200,64619,
resistencia,abrir ficha,78.447,20.43,19.64,0.78,200,1266,
resistencia,etiquetas,78.515,141.46,140.61,0.85,200,236,
resistencia,resumen,78.697,244.24,243.23,1.01,200,229,
resistencia,listar libreta,78.983,278.74,278.34,0.4,200,64659,
resistencia,resumen,79.067,262.91,262.17,0.74,200,229,
resistencia,listar libreta,79.266,76.75,75.95,0.79,200,64650,
resistencia,resumen,79.322,82.48,82.17,0.31,200,229,
resistencia,listar libreta,79.341,86.93,85.78,1.15,200,64619,
resistencia,resumen,79.376,86.93,86.06,0.87,200,229,
resistencia,listar libreta,79.491,69.27,68.56,0.71,200,64650,
resistencia,listar libreta,80.164,25.6,25.23,0.37,200,64619,
resistencia,abrir ficha,80.198,11.1,9.8,1.31,200,1275,
resistencia,listar libreta,80.452,27.59,26.3,1.29,200,64619,
resistencia,abrir ficha,80.919,12.14,11.21,0.93,200,1288,
resistencia,listar libreta,81.173,26.81,26.28,0.53,200,64650,
resistencia,listar libreta,81.221,25.15,24.47,0.68,200,64478,
resistencia,buscar por texto,81.275,33.65,33.12,0.53,200,32093,
resistencia,buscar por texto,81.395,42.18,40.12,2.07,200,32140,
resistencia,buscar por texto,81.396,48.44,46.62,1.83,200,32262,
resistencia,resumen,81.586,58.38,56.31,2.07,200,229,
resistencia,listar libreta,81.652,25.7,23.82,1.88,200,64659,
resistencia,historial de la ficha,81.672,16.11,15.3,0.81,200,13130,
resistencia,abrir ficha,81.686,9.71,9.09,0.62,200,1290,
resistencia,listar libreta,81.8,26.66,25.92,0.74,200,64619,
resistencia,resumen,81.836,59.8,58.47,1.33,200,229,
resistencia,listar libreta,82.014,25.63,24.13,1.5,200,64650,
resistencia,resumen,82.064,57.67,57.43,0.24,200,229,
resistencia,resumen,82.581,60.54,59.45,1.09,200,229,
resistencia,listar libreta,82.671,29.37,28.46,0.91,200,64619,
resistencia,resumen,82.675,63.34,62.43,0.9,200,229,
resistencia,listar libreta,82.799,24.47,24.18,0.29,200,64619,
resistencia,buscar por texto,83.391,36.15,33.4,2.75,200,32231,
resistencia,resumen,83.571,61.23,59.44,1.79,200,229,
resistencia,buscar por texto,83.624,33.16,32.7,0.46,200,32181,
resistencia,listar libreta,83.777,27.08,25.95,1.13,200,64478,
resistencia,resumen,83.869,63.9,63.45,0.45,200,229,
resistencia,listar libreta,83.898,40.99,40.22,0.77,200,64478,
resistencia,listar libreta,83.908,48.33,47.78,0.54,200,64659,
resistencia,resumen,83.919,74.78,73.74,1.04,200,229,
resistencia,buscar por texto,83.964,37.45,37.23,0.22,200,32059,
resistencia,buscar por texto,84.213,38.99,38.17,0.83,200,32111,
resistencia,abrir ficha,84.286,9.74,9.56,0.19,200,1280,
resistencia,listar libreta,84.318,25.17,24.88,0.29,200,64478,
resistencia,listar libreta,84.352,24.34,22.99,1.35,200,64650,
resistencia,resumen,84.713,59.7,58.81,0.89,200,229,
resistencia,resumen,84.998,57.54,56.98,0.56,200,229,
resistencia,buscar por texto,85.086,32.89,31.96,0.93,200,32109,
resistencia,buscar por texto,85.414,32.52,31.64,0.88,200,31997,
resistencia,etiquetas,85.586,16.2,15.79,0.41,200,236,
resistencia,abrir ficha,85.677,11.34,10.61,0.73,200,1279,
resistencia,resumen,85.863,65.12,63.24,1.89,200,229,
resistencia,listar libreta,85.867,26.79,25.9,0.9,200,64619,
resistencia,filtrar,85.926,22.65,21.67,0.99,200,32271,
resistencia,abrir ficha,85.999,10.88,9.78,1.1,200,1290,
resistencia,buscar por texto,86.46,34.69,33.32,1.38,200,32114,
resistencia,resumen,86.595,59.91,59.61,0.3,200,229,
resistencia,resumen,86.653,56.66,55.43,1.22,200,229,
resistencia,etiquetas,87.018,17.03,15.97,1.06,200,236,
resistencia,buscar por texto,87.049,33.18,32.49,0.69,200,32114,
resistencia,abrir ficha,87.13,10.92,10.21,0.71,200,1294,
resistencia,listar libreta,87.252,24.11,23.32,0.78,200,64650,
resistencia,abrir ficha,87.338,10.44,10.14,0.29,200,1271,
resistencia,listar libreta,87.658,25.96,24.68,1.29,200,64650,
resistencia,listar libreta,88.313,26.91,25.21,1.7,200,64659,
resistencia,buscar por texto,88.527,34.37,33.77,0.61,200,32120,
resistencia,buscar por texto,88.589,48.54,47.51,1.03,200,32105,
resistencia,listar libreta,88.597,25.0,24.64,0.36,200,64659,
resistencia,listar libreta,88.618,40.56,40.12,0.44,200,64659,
resistencia,resumen,88.638,62.22,61.77,0.45,200,229,
resistencia,listar libreta,88.747,25.27,24.54,0.73,200,64659,
resistencia,etiquetas,88.961,15.94,15.39,0.55,200,236,
resistencia,abrir ficha,88.998,10.25,9.24,1.02,200,1275,
resistencia,etiquetas,89.052,14.89,14.09,0.8,200,236,
resistencia,filtrar,89.382,24.06,23.19,0.87,200,32347,
resistencia,resumen,89.385,58.72,58.51,0.21,200,229,
resistencia,resumen,89.578,58.97,58.38,0.59,200,229,
resistencia,buscar por texto,89.598,33.5,32.36,1.13,200,32169,
resistencia,etiquetas,89.731,18.0,16.98,1.02,200,236,
resistencia,listar libreta,89.914,24.87,24.47,0.4,200,64619,
resistencia,listar libreta,89.957,24.77,23.81,0.96,200,64650,
resistencia,listar libreta,90.166,26.18,25.75,0.43,200,64478,
resistencia,resumen,90.246,60.07,59.18,0.89,200,229,
resistencia,etiquetas,90.265,23.1,22.14,0.95,200,236,
resistencia,buscar por texto,90.318,32.38,32.0,0.38,200,32149,
resistencia,abrir ficha,90.351,10.09,8.97,1.12,200,1280,
resistencia,etiquetas,90.66,16.91,16.04,0.87,200,236,
resistencia,etiquetas,90.867,17.86,16.61,1.25,200,236,
resistencia,buscar por texto,90.897,33.13,32.64,0.49,200,32114,
resistencia,duplicados,91.154,2362.48,2361.54,0.93,200,1470900,
resistencia,resumen,91.2,120.01,119.66,0.35,200,229,
resistencia,abrir ficha,91.61,101.45,100.02,1.43,200,1296,
resistencia,listar libreta,91.689,67.26,66.89,0.37,200,64478,
resistencia,etiquetas,91.876,75.93,74.84,1.09,200,236,
resistencia,listar libreta,91.878,109.2,108.51,0.69,200,64478,
resistencia,abrir ficha,92.18,42.31,41.1,1.21,200,1292,
resistencia,filtrar,92.186,56.7,56.46,0.24,200,32271,
resistencia,abrir ficha,92.458,21.92,20.86,1.05,200,1267,
resistencia,buscar por texto,92.489,64.01,63.12,0.89,200,32059,
resistencia,resumen,92.787,102.34,100.94,1.4,200,229,
resistencia,listar libreta,92.829,67.63,66.72,0.91,200,64650,
resistencia,resumen,93.151,235.18,233.99,1.19,200,229,
resistencia,filtrar,93.484,53.39,52.86,0.54,200,32161,
resistencia,resumen,93.672,58.43,57.43,1.0,200,229,
resistencia,listar libreta,94.31,26.02,24.3,1.72,200,64659,
resistencia,filtrar,94.345,23.02,21.8,1.22,200,32367,
resistencia,buscar por texto,94.462,32.77,32.44,0.33,200,32233,
resistencia,listar libreta,94.541,24.41,23.75,0.66,200,64619,
resistencia,abrir ficha,94.576,9.58,9.24,0.34,200,1261,
resistencia,resumen,94.8,59.26,58.16,1.09,200,229,
resistencia,listar libreta,94.84,30.71,29.75,0.96,200,64650,
resistencia,abrir ficha,95.151,12.46,11.22,1.24,200,1293,
resistencia,abrir ficha,95.321,11.96,10.98,0.98,200,1281,
resistencia,listar libreta,95.552,27.39,26.23,1.16,200,64650,
resistencia,resumen,95.713,63.08,61.52,1.56,200,229,
resistencia,filtrar,95.733,27.03,25.03,2.0,200,32161,
resistencia,etiquetas,95.959,20.99,20.49,0.5,200,236,
resistencia,resumen,95.959,61.14,59.98,1.16,200,229,
resistencia,buscar por texto,96.028,34.47,32.52,1.95,200,32168,
resistencia,resumen,96.319,60.44,59.72,0.73,200,229,
resistencia,listar libreta,96.342,24.82,23.91,0.91,200,64659,
resistencia,resumen,96.528,62.72,61.45,1.28,200,229,
resistencia,resumen,96.583,60.63,60.15,0.48,200,229,
resistencia,buscar por texto,97.332,35.32,34.22,1.1,200,32109,
resistencia,resumen,97.361,62.18,61.45,0.73,200,229,
resistencia,resumen,97.395,56.23,55.21,1.02,200,229,
resistencia,listar libreta,97.449,24.48,23.0,1.47,200,64619,
resistencia,buscar por texto,97.869,33.07,32.4,0.67,200,32059,
resistencia,listar libreta,98.246,25.48,24.05,1.43,200,64619,
resistencia,resumen,98.708,56.79,55.63,1.16,200,229,
resistencia,buscar por texto,98.717,31.96,30.8,1.16,200,32147,
resistencia,listar libreta,98.828,26.18,25.33,0.86,200,64650,
resistencia,filtrar,98.964,27.83,26.94,0.89,200,32239,
resistencia,listar libreta,99.115,24.23,23.74,0.49,200,64619,
resistencia,abrir ficha,99.254,11.27,10.03,1.23,200,1290,
resistencia,listar libreta,99.356,24.16,23.63,0.54,200,64478,
resistencia,buscar por texto,99.747,33.65,32.44,1.22,200,32105,
resistencia,buscar por texto,100.012,35.18,34.02,1.16,200,32120,
resistencia,abrir ficha,100.024,10.22,9.99,0.22,200,1275,
resistencia,etiquetas,100.095,16.36,15.49,0.87,200,236,
resistencia,abrir ficha,100.345,10.81,10.24,0.57,200,1278,
resistencia,listar libreta,100.704,25.7,24.07,1.62,200,64619,
resistencia,listar libreta,101.235,25.6,24.53,1.07,200,64659,
resistencia,etiquetas,101.608,17.7,16.13,1.57,200,236,
resistencia,abrir ficha,102.374,11.82,10.23,1.59,200,1271,
resistencia,resumen,102.55,58.48,57.48,0.99,200,229,
resistencia,resumen,102.863,58.96,57.84,1.12,200,229,
resistencia,abrir ficha,102.886,10.39,9.89,0.51,200,1293,
resistencia,historial de la ficha,103.273,12.91,10.91,2.0,200,4674,
resistencia,filtrar,103.958,29.87,28.93,0.94,200,32302,
resistencia,resumen,104.071,56.93,56.39,0.54,200,229,
resistencia,resumen,104.31,60.22,58.9,1.32,200,229,
resistencia,abrir ficha,104.485,10.86,10.35,0.51,200,1272,
resistencia,listar libreta,104.569,25.01,24.21,0.8,200,64659,
resistencia,listar libreta,104.65,25.64,25.13,0.5,200,64619,
resistencia,buscar por texto,104.89,35.96,35.06,0.9,200,32176,
resistencia,listar libreta,104.958,25.27,24.44,0.84,200,64659,
resistencia,buscar por texto,105.28,33.04,32.45,0.59,200,32262,
resistencia,listar libreta,105.738,26.63,25.26,1.37,200,64478,
resistencia,listar libreta,105.929,29.85,29.15,0.7,200,64659,
resistencia,abrir ficha,105.989,12.29,11.27,1.01,200,1261,
resistencia,etiquetas,106.06,19.73,18.21,1.53,200,236,
resistencia,abrir ficha,106.277,11.83,11.06,0.78,200,1297,
resistencia,resumen,106.406,65.01,64.47,0.54,200,229,
resistencia,etiquetas,106.555,16.91,16.08,0.83,200,236,
resistencia,buscar por texto,106.687,33.23,32.23,1.0,200,32147,
resistencia,listar libreta,107.513,26.11,24.26,1.84,200,64478,
resistencia,abrir ficha,107.82,10.84,10.09,0.74,200,1279,
resistencia,buscar por texto,108.328,34.32,32.86,1.46,200,32081,
resistencia,listar libreta,108.637,29.06,28.08,0.99,200,64619,
resistencia,filtrar,108.646,31.48,31.23,0.25,200,32271,
resistencia,abrir ficha,108.716,9.79,9.06,0.72,200,1288,
resistencia,listar libreta,108.942,25.57,24.23,1.33,200,64478,
resistencia,resumen,109.505,63.09,61.95,1.14,200,229,
resistencia,buscar por texto,109.656,32.95,32.44,0.51,200,32233,
resistencia,listar libreta,109.753,25.3,24.37,0.93,200,64619,
resistencia,buscar por texto,110.007,38.51,37.55,0.96,200,32114,
resistencia,resumen,110.018,65.06,63.22,1.84,200,229,
resistencia,etiquetas,110.175,16.78,16.12,0.67,200,236,
resistencia,listar libreta,110.249,25.55,24.64,0.9,200,64478,
resistencia,listar libreta,111.043,27.98,26.64,1.34,200,64619,
resistencia,buscar por texto,111.309,35.94,33.57,2.37,200,32111,
resistencia,resumen,111.447,61.17,60.89,0.28,200,229,
resistencia,buscar por texto,111.476,32.11,31.09,1.02,200,32081,
resistencia,abrir ficha,111.576,10.71,10.04,0.67,200,1293,
resistencia,etiquetas,111.687,16.42,15.58,0.84,200,236,
resistencia,filtrar,111.996,23.68,22.77,0.9,200,32347,
resistencia,abrir ficha,112.04,9.6,9.34,0.26,200,1292,
resistencia,listar libreta,112.098,25.17,23.94,1.22,200,64659,
resistencia,buscar por texto,112.368,37.69,36.8,0.89,200,32098,
resistencia,historial de la ficha,112.379,14.76,13.24,1.51,200,6773,
resistencia,resumen,112.886,58.64,57.49,1.15,200,229,
resistencia,etiquetas,113.005,16.54,15.84,0.7,200,236,
resistencia,listar libreta,113.246,25.49,24.79,0.7,200,64478,
resistencia,resumen,113.358,59.98,58.16,1.81,200,229,
resistencia,filtrar,113.408,23.26,22.28,0.98,200,32367,
resistencia,abrir ficha,113.531,16.42,15.29,1.14,200,1261,
resistencia,abrir ficha,113.536,15.51,15.14,0.37,200,1283,
resistencia,resumen,113.776,58.84,58.35,0.5,200,229,
resistencia,listar libreta,114.163,38.84,38.2,0.64,200,64650,
resistencia,listar libreta,114.169,45.55,45.33,0.22,200,64650,
resistencia,buscar por texto,114.191,37.83,37.45,0.38,200,32262,
resistencia,historial de la ficha,114.43,11.51,10.82,0.7,200,8039,
resistencia,resumen,114.546,61.77,60.92,0.85,200,229,
resistencia,resumen,114.564,56.47,56.31,0.16,200,229,
resistencia,historial de la ficha,114.657,12.13,10.96,1.17,200,3499,
resistencia,etiquetas,114.716,15.76,15.06,0.7,200,236,
resistencia,etiquetas,114.87,16.24,15.56,0.68,200,236,
resistencia,resumen,115.008,58.63,57.98,0.64,200,229,
resistencia,resumen,115.142,57.27,56.7,0.57,200,229,
resistencia,resumen,115.53,57.96,56.76,1.2,200,229,
resistencia,resumen,115.934,59.5,58.57,0.93,200,229,
resistencia,abrir ficha,116.161,11.5,10.33,1.17,200,1294,
resistencia,resumen,116.373,79.46,78.96,0.5,200,229,
resistencia,etiquetas,116.522,23.26,21.14,2.12,200,236,
resistencia,abrir ficha,116.63,11.64,10.89,0.75,200,1279,
resistencia,buscar por texto,116.665,33.21,32.38,0.83,200,31997,
resistencia,etiquetas,116.718,16.85,15.62,1.23,200,236,
resistencia,resumen,116.814,63.08,62.41,0.67,200,229,
resistencia,filtrar,116.878,31.99,31.48,0.51,200,32452,
resistencia,listar libreta,117.034,26.32,25.16,1.17,200,64478,
resistencia,abrir ficha,117.11,12.06,10.93,1.13,200,1287,
resistencia,resumen,117.38,57.33,55.96,1.38,200,229,
resistencia,listar libreta,117.472,23.31,22.89,0.43,200,64650,
resistencia,listar libreta,117.708,25.47,24.84,0.63,200,64659,
resistencia,abrir ficha,117.891,12.59,11.62,0.97,200,1278,
resistencia,listar libreta,117.899,25.45,24.99,0.45,200,64478,
resistencia,abrir ficha,118.03,11.47,10.71,0.76,200,1268,
resistencia,listar libreta,118.044,23.4,23.18,0.22,200,64659,
resistencia,buscar por texto,118.193,87.58,86.37,1.21,200,32140,
resistencia,buscar por texto,118.356,33.74,33.11,0.63,200,32176,
resistencia,resumen,118.957,60.78,59.71,1.07,200,229,
resistencia,resumen,119.13,56.02,55.59,0.43,200,229,
resistencia,filtrar,119.323,27.58,27.03,0.55,200,32271,
resistencia,resumen,119.334,59.44,58.67,0.76,200,229,
resistencia,listar libreta,119.483,24.24,23.78,0.46,200,64659,
resistencia,buscar por texto,119.639,33.16,32.08,1.08,200,32111,
resistencia,resumen,119.682,55.96,54.8,1.16,200,229,
resistencia,listar libreta,119.884,26.76,25.46,1.3,200,64478,
resistencia,abrir ficha,119.903,14.9,14.34,0.57,200,1266,
