escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
sostenido 20rps,filtrar,5.24,163.7,163.07,0.64,200,32297,
sostenido 20rps,abrir ficha,5.336,30.27,29.64,0.63,200,1292,
sostenido 20rps,resumen,5.378,301.95,299.91,2.03,200,230,
sostenido 20rps,abrir ficha,5.469,31.91,30.41,1.5,200,1266,
sostenido 20rps,resumen,5.521,323.89,323.53,0.36,200,230,
sostenido 20rps,resumen,5.536,308.02,306.51,1.5,200,230,
sostenido 20rps,listar libreta,5.564,243.16,242.06,1.1,200,64669,
sostenido 20rps,listar libreta,5.608,285.56,284.86,0.7,200,64669,
sostenido 20rps,listar libreta,5.645,175.14,173.3,1.84,200,64667,
sostenido 20rps,buscar por texto,5.647,256.78,255.66,1.13,200,32203,
sostenido 20rps,listar libreta,5.702,264.91,264.26,0.65,200,64586,
sostenido 20rps,buscar por texto,5.733,224.74,222.79,1.95,200,32272,
sostenido 20rps,abrir ficha,5.837,43.47,42.59,0.88,200,1271,
sostenido 20rps,abrir ficha,5.89,40.46,39.6,0.86,200,1273,
sostenido 20rps,listar libreta,5.906,134.64,134.2,0.44,200,64586,
sostenido 20rps,resumen,5.935,322.48,321.34,1.14,200,230,
sostenido 20rps,buscar por texto,5.976,341.95,340.64,1.31,200,32353,
sostenido 20rps,buscar por texto,5.996,307.04,306.3,0.74,200,32196,
sostenido 20rps,resumen,6.135,249.42,248.67,0.75,200,230,
sostenido 20rps,abrir ficha,6.177,112.6,111.74,0.87,200,1276,
sostenido 20rps,listar libreta,6.274,108.28,107.68,0.6,200,64667,
sostenido 20rps,resumen,6.301,127.08,126.37,0.71,200,230,
sostenido 20rps,resumen,6.364,389.92,389.67,0.25,200,230,
sostenido 20rps,buscar por texto,6.379,88.42,87.44,0.97,200,32677,
sostenido 20rps,abrir ficha,6.388,14.78,14.62,0.16,200,1279,
sostenido 20rps,etiquetas,6.491,37.51,36.64,0.87,200,236,
sostenido 20rps,etiquetas,6.518,238.92,236.84,2.08,200,236,
